DATE,AAA,A,AA,BBB,BB,B,CCC
2005-05-23,4.55,4.76,4.5,5.63,6.69,8.07,13.01
2005-05-24,4.52,4.73,4.47,5.62,6.64,8.0,12.99
2005-05-25,4.54,4.76,4.49,5.61,6.58,7.9,12.78
2005-05-26,4.56,4.78,4.5,5.59,6.53,7.83,12.66
2005-05-27,4.56,4.77,4.5,5.55,6.49,7.76,12.58
2005-05-30,4.56,4.77,4.5,5.55,6.49,7.76,12.59
2005-05-31,4.49,4.71,4.45,5.3,6.84,7.79,12.22
2005-06-01,4.38,4.61,4.34,5.2,6.74,7.69,12.12
2005-06-02,4.38,4.59,4.34,5.15,6.6,7.57,11.92
2005-06-03,4.46,4.67,4.42,5.22,6.6,7.53,11.87
2005-06-06,4.44,4.65,4.41,5.21,6.67,7.62,12.0
2005-06-07,4.4,4.61,4.37,5.16,6.63,7.56,11.99
2005-06-08,4.44,4.65,4.41,5.2,6.65,7.58,12.02
2005-06-09,4.48,4.69,4.45,5.24,6.71,7.62,12.1
2005-06-10,4.55,4.77,4.52,5.32,6.7,7.6,12.03
2005-06-13,4.57,4.8,4.54,5.34,6.7,7.61,12.03
2005-06-14,4.6,4.83,4.56,5.36,6.68,7.61,11.96
2005-06-15,4.59,4.82,4.56,5.35,6.65,7.57,11.83
2005-06-16,4.56,4.78,4.52,5.32,6.66,7.58,11.83
2005-06-17,4.57,4.78,4.53,5.33,6.65,7.57,11.83
2005-06-20,4.58,4.8,4.54,5.34,6.68,7.59,11.8
2005-06-21,4.54,4.76,4.5,5.3,6.64,7.55,11.79
2005-06-22,4.44,4.66,4.4,5.23,6.62,7.51,11.75
2005-06-23,4.46,4.68,4.42,5.25,6.64,7.5,11.76
2005-06-24,4.42,4.63,4.38,5.22,6.64,7.51,11.79
2005-06-27,4.4,4.62,4.37,5.2,6.65,7.52,11.82
2005-06-28,4.47,4.68,4.43,5.25,6.62,7.48,11.77
2005-06-29,4.49,4.7,4.44,5.27,6.61,7.45,11.72
2005-06-30,4.47,4.67,4.42,5.24,6.62,7.36,12.17
2005-07-01,4.56,4.76,4.51,5.32,6.64,7.35,12.15
2005-07-04,4.56,4.76,4.51,5.32,6.64,7.34,12.15
2005-07-05,4.61,4.82,4.56,5.38,6.66,7.37,12.2
2005-07-06,4.58,4.8,4.54,5.36,6.68,7.36,12.17
2005-07-07,4.55,4.75,4.5,5.32,6.67,7.37,12.19
2005-07-08,4.62,4.82,4.57,5.38,6.65,7.31,12.1
2005-07-11,4.61,4.81,4.56,5.36,6.6,7.25,11.99
2005-07-12,4.65,4.84,4.59,5.39,6.58,7.19,11.98
2005-07-13,4.66,4.86,4.61,5.41,6.57,7.19,11.95
2005-07-14,4.67,4.87,4.63,5.41,6.53,7.17,11.87
2005-07-15,4.67,4.87,4.62,5.4,6.51,7.14,11.79
2005-07-18,4.7,4.9,4.65,5.43,6.51,7.15,11.8
2005-07-19,4.67,4.87,4.63,5.4,6.52,7.17,11.8
2005-07-20,4.66,4.86,4.62,5.38,6.52,7.14,11.79
2005-07-21,4.74,4.94,4.7,5.47,6.54,7.16,11.79
2005-07-22,4.7,4.9,4.66,5.42,6.52,7.17,11.78
2005-07-25,4.73,4.92,4.68,5.44,6.52,7.16,11.73
2005-07-26,4.73,4.91,4.68,5.43,6.51,7.16,11.71
2005-07-27,4.76,4.94,4.71,5.45,6.48,7.15,11.66
2005-07-28,4.71,4.88,4.66,5.38,6.45,7.13,11.62
2005-07-29,4.79,4.96,4.73,5.45,6.47,7.11,11.55
2005-07-31,4.79,4.97,4.75,5.47,6.48,7.17,11.74
2005-08-01,4.82,5.0,4.78,5.49,6.51,7.18,11.73
2005-08-02,4.83,5.01,4.79,5.51,6.53,7.19,11.73
2005-08-03,4.8,4.98,4.76,5.48,6.53,7.18,11.75
2005-08-04,4.82,4.99,4.78,5.5,6.54,7.18,11.78
2005-08-05,4.89,5.06,4.85,5.58,6.62,7.22,11.84
2005-08-08,4.92,5.09,4.88,5.61,6.68,7.27,11.9
2005-08-09,4.9,5.07,4.86,5.59,6.66,7.26,11.94
2005-08-10,4.9,5.07,4.86,5.58,6.65,7.25,11.93
2005-08-11,4.85,5.02,4.81,5.54,6.63,7.23,11.99
2005-08-12,4.78,4.95,4.75,5.47,6.6,7.2,11.99
2005-08-15,4.8,4.97,4.77,5.49,6.6,7.18,11.96
2005-08-16,4.76,4.92,4.73,5.44,6.59,7.19,11.91
2005-08-17,4.79,4.96,4.76,5.48,6.6,7.18,11.9
2005-08-18,4.74,4.91,4.71,5.43,6.57,7.17,11.87
2005-08-19,4.74,4.91,4.71,5.42,6.55,7.15,11.86
2005-08-22,4.74,4.91,4.71,5.42,6.55,7.15,11.88
2005-08-23,4.72,4.88,4.68,5.39,6.53,7.14,11.84
2005-08-24,4.71,4.88,4.68,5.39,6.52,7.13,11.72
2005-08-25,4.7,4.87,4.67,5.37,6.52,7.11,11.69
2005-08-26,4.74,4.91,4.72,5.41,6.53,7.11,11.68
2005-08-29,4.73,4.89,4.7,5.4,6.54,7.14,11.7
2005-08-30,4.64,4.81,4.61,5.32,6.53,7.16,11.73
2005-08-31,4.57,4.74,4.56,5.22,6.66,7.18,11.72
2005-09-01,4.52,4.71,4.52,5.2,6.66,7.18,11.77
2005-09-02,4.54,4.72,4.53,5.22,6.68,7.19,11.8
2005-09-05,4.53,4.72,4.53,5.22,6.68,7.19,11.8
2005-09-06,4.58,4.78,4.58,5.28,6.68,7.17,11.8
2005-09-07,4.63,4.83,4.63,5.33,6.7,7.18,11.82
2005-09-08,4.65,4.84,4.64,5.34,6.7,7.16,11.8
2005-09-09,4.64,4.83,4.64,5.33,6.69,7.16,11.82
2005-09-12,4.68,4.86,4.67,5.36,6.69,7.17,11.76
2005-09-13,4.64,4.83,4.63,5.33,6.67,7.17,11.75
2005-09-14,4.67,4.86,4.66,5.35,6.68,7.2,11.76
2005-09-15,4.7,4.9,4.69,5.39,6.71,7.24,11.71
2005-09-16,4.74,4.94,4.74,5.44,6.75,7.28,11.77
2005-09-19,4.72,4.93,4.72,5.43,6.79,7.33,11.83
2005-09-20,4.75,4.94,4.74,5.45,6.84,7.38,11.99
2005-09-21,4.71,4.9,4.7,5.41,6.84,7.44,12.11
2005-09-22,4.69,4.89,4.69,5.41,6.87,7.48,12.25
2005-09-23,4.76,4.96,4.76,5.47,6.88,7.45,12.2
2005-09-26,4.8,5.0,4.8,5.5,6.87,7.42,12.17
2005-09-27,4.82,5.01,4.81,5.52,6.89,7.41,12.23
2005-09-28,4.8,4.99,4.79,5.49,6.9,7.42,12.23
2005-09-29,4.82,5.02,4.82,5.52,6.92,7.43,12.22
2005-09-30,4.88,5.08,4.88,5.58,6.98,7.43,11.63
2005-10-03,4.92,5.12,4.92,5.62,6.99,7.39,11.58
2005-10-04,4.92,5.12,4.92,5.61,7.0,7.4,11.56
2005-10-05,4.91,5.11,4.91,5.6,7.01,7.4,11.63
2005-10-06,4.9,5.11,4.9,5.61,7.04,7.46,11.66
2005-10-07,4.9,5.11,4.9,5.61,7.06,7.49,11.74
2005-10-10,4.9,5.1,4.9,5.6,7.06,7.49,11.74
2005-10-11,4.92,5.13,4.93,5.64,7.17,7.56,11.9
2005-10-12,4.97,5.18,4.97,5.72,7.28,7.64,12.07
2005-10-13,4.99,5.22,5.0,5.76,7.35,7.73,12.15
2005-10-14,5.01,5.23,5.02,5.78,7.32,7.7,12.11
2005-10-17,5.01,5.23,5.02,5.75,7.17,7.65,11.96
2005-10-18,5.0,5.22,5.01,5.72,7.09,7.61,11.94
2005-10-19,4.98,5.21,4.99,5.71,7.11,7.62,12.02
2005-10-20,4.99,5.21,5.0,5.71,7.08,7.61,12.0
2005-10-21,4.93,5.15,4.94,5.64,7.01,7.59,11.96
2005-10-24,4.98,5.2,4.99,5.69,7.01,7.6,11.96
2005-10-25,5.04,5.26,5.04,5.75,7.04,7.61,11.92
2005-10-26,5.12,5.34,5.12,5.84,7.12,7.66,12.05
2005-10-27,5.09,5.32,5.1,5.82,7.18,7.7,12.11
2005-10-28,5.11,5.33,5.11,5.84,7.19,7.72,12.16
2005-10-31,5.11,5.34,5.13,5.85,7.22,7.77,12.14
2005-11-01,5.13,5.36,5.15,5.87,7.2,7.76,12.05
2005-11-02,5.15,5.39,5.17,5.9,7.2,7.75,12.04
2005-11-03,5.19,5.42,5.21,5.93,7.2,7.72,12.01
2005-11-04,5.2,5.43,5.22,5.95,7.21,7.72,12.08
2005-11-07,5.19,5.42,5.21,5.93,7.22,7.73,12.06
2005-11-08,5.14,5.36,5.16,5.88,7.21,7.7,12.03
2005-11-09,5.2,5.42,5.22,5.95,7.24,7.72,12.05
2005-11-10,5.14,5.36,5.16,5.89,7.25,7.72,12.04
2005-11-11,5.14,5.36,5.16,5.89,7.24,7.71,12.03
2005-11-14,5.19,5.41,5.21,5.95,7.35,7.72,12.11
2005-11-15,5.15,5.37,5.17,5.91,7.35,7.71,12.1
2005-11-16,5.09,5.31,5.11,5.87,7.4,7.72,12.13
2005-11-17,5.05,5.28,5.08,5.86,7.44,7.73,12.18
2005-11-18,5.09,5.32,5.11,5.88,7.38,7.7,12.08
2005-11-21,5.06,5.28,5.08,5.84,7.36,7.7,12.05
2005-11-22,5.01,5.25,5.04,5.8,7.34,7.68,12.05
2005-11-23,5.05,5.29,5.08,5.86,7.35,7.66,12.04
2005-11-24,5.06,5.29,5.08,5.86,7.35,7.66,12.03
2005-11-25,5.02,5.25,5.04,5.82,7.34,7.65,12.04
2005-11-28,5.0,5.23,5.03,5.8,7.31,7.62,11.99
2005-11-29,5.08,5.3,5.1,5.86,7.3,7.58,12.03
2005-11-30,5.11,5.35,5.12,5.9,7.18,7.83,12.18
2005-12-01,5.14,5.37,5.15,5.93,7.17,7.8,12.12
2005-12-02,5.14,5.37,5.15,5.93,7.18,7.81,12.13
2005-12-05,5.17,5.41,5.18,5.98,7.24,7.81,12.12
2005-12-06,5.11,5.35,5.12,5.92,7.23,7.81,12.12
2005-12-07,5.12,5.37,5.14,5.95,7.23,7.8,12.12
2005-12-08,5.07,5.32,5.09,5.89,7.2,7.79,12.14
2005-12-09,5.14,5.39,5.15,5.95,7.18,7.77,12.12
2005-12-12,5.15,5.4,5.16,5.95,7.15,7.78,12.16
2005-12-13,5.14,5.38,5.15,5.94,7.14,7.77,12.15
2005-12-14,5.06,5.31,5.08,5.87,7.11,7.75,12.17
2005-12-15,5.07,5.32,5.09,5.88,7.12,7.75,12.14
2005-12-16,5.06,5.3,5.07,5.86,7.1,7.75,12.14
2005-12-19,5.07,5.3,5.08,5.86,7.11,7.75,12.17
2005-12-20,5.09,5.33,5.1,5.9,7.14,7.75,12.14
2005-12-21,5.11,5.35,5.12,5.92,7.13,7.75,12.1
2005-12-22,5.07,5.31,5.08,5.87,7.12,7.74,12.08
2005-12-23,5.03,5.26,5.04,5.82,7.12,7.74,12.08
2005-12-27,5.0,5.22,5.0,5.79,7.11,7.73,12.09
2005-12-28,5.03,5.26,5.03,5.82,7.11,7.71,12.06
2005-12-29,5.03,5.25,5.04,5.83,7.1,7.7,12.04
2005-12-30,5.06,5.27,5.06,5.85,7.12,7.69,12.0
2005-12-31,5.05,5.28,5.07,5.66,7.41,7.8,11.5
2006-01-03,5.01,5.24,5.02,5.62,7.38,7.78,11.48
2006-01-04,4.99,5.23,5.01,5.61,7.29,7.75,11.42
2006-01-05,4.99,5.23,5.01,5.61,7.25,7.71,11.34
2006-01-06,5.02,5.26,5.04,5.63,7.17,7.68,11.28
2006-01-09,5.02,5.26,5.04,5.63,7.09,7.65,11.26
2006-01-10,5.06,5.3,5.09,5.68,7.14,7.69,11.29
2006-01-11,5.09,5.34,5.12,5.71,7.13,7.7,11.31
2006-01-12,5.05,5.29,5.07,5.66,7.14,7.71,11.37
2006-01-13,5.0,5.24,5.02,5.61,7.19,7.71,11.37
2006-01-16,5.0,5.23,5.02,5.6,7.18,7.69,11.35
2006-01-17,4.98,5.22,5.0,5.58,7.23,7.71,11.37
2006-01-18,4.99,5.23,5.01,5.59,7.22,7.73,11.39
2006-01-19,5.03,5.27,5.05,5.63,7.2,7.72,11.34
2006-01-20,5.01,5.25,5.04,5.61,7.21,7.73,11.34
2006-01-23,5.0,5.25,5.03,5.6,7.18,7.72,11.35
2006-01-24,5.03,5.27,5.05,5.63,7.14,7.7,11.33
2006-01-25,5.1,5.35,5.13,5.7,7.14,7.68,11.33
2006-01-26,5.14,5.39,5.17,5.74,7.18,7.68,11.32
2006-01-27,5.13,5.37,5.16,5.72,7.14,7.66,11.3
2006-01-30,5.16,5.4,5.18,5.75,7.1,7.63,11.28
2006-01-31,5.16,5.4,5.19,5.74,7.1,7.76,11.42
2006-02-01,5.2,5.44,5.23,5.77,7.09,7.74,11.35
2006-02-02,5.2,5.43,5.23,5.77,7.11,7.73,11.34
2006-02-03,5.19,5.41,5.21,5.75,7.11,7.73,11.36
2006-02-06,5.2,5.42,5.23,5.76,7.13,7.74,11.37
2006-02-07,5.21,5.44,5.24,5.77,7.16,7.77,11.35
2006-02-08,5.24,5.47,5.27,5.8,7.19,7.78,11.36
2006-02-09,5.24,5.46,5.26,5.78,7.19,7.77,11.33
2006-02-10,5.27,5.49,5.3,5.82,7.2,7.77,11.31
2006-02-13,5.26,5.48,5.29,5.81,7.22,7.78,11.32
2006-02-14,5.28,5.51,5.32,5.83,7.26,7.78,11.32
2006-02-15,5.28,5.5,5.3,5.82,7.2,7.74,11.3
2006-02-16,5.27,5.49,5.29,5.81,7.18,7.71,11.24
2006-02-17,5.23,5.44,5.24,5.76,7.13,7.68,11.21
2006-02-20,5.23,5.44,5.24,5.76,7.13,7.67,11.22
2006-02-21,5.26,5.46,5.27,5.78,7.18,7.66,11.18
2006-02-22,5.24,5.44,5.25,5.75,7.2,7.64,11.15
2006-02-23,5.28,5.48,5.29,5.78,7.22,7.63,11.14
2006-02-24,5.27,5.48,5.29,5.79,7.23,7.66,11.12
2006-02-27,5.29,5.5,5.31,5.8,7.26,7.66,11.14
2006-02-28,5.25,5.46,5.27,5.78,7.27,7.73,11.14
2006-03-01,5.28,5.49,5.3,5.81,7.29,7.73,11.14
2006-03-02,5.31,5.53,5.33,5.85,7.34,7.72,11.19
2006-03-03,5.35,5.57,5.37,5.9,7.37,7.74,11.17
2006-03-06,5.39,5.61,5.41,5.94,7.37,7.75,11.21
2006-03-07,5.39,5.62,5.41,5.94,7.39,7.8,11.3
2006-03-08,5.38,5.61,5.41,5.94,7.38,7.82,11.34
2006-03-09,5.37,5.61,5.4,5.94,7.38,7.82,11.37
2006-03-10,5.39,5.63,5.42,5.96,7.38,7.82,11.36
2006-03-13,5.41,5.65,5.44,5.98,7.36,7.81,11.36
2006-03-14,5.33,5.57,5.35,5.9,7.33,7.81,11.35
2006-03-15,5.34,5.59,5.37,5.92,7.32,7.78,11.27
2006-03-16,5.27,5.51,5.29,5.84,7.27,7.75,11.22
2006-03-17,5.29,5.53,5.31,5.85,7.28,7.73,11.19
2006-03-20,5.27,5.52,5.3,5.84,7.25,7.7,11.17
2006-03-21,5.34,5.58,5.37,5.9,7.25,7.67,11.11
2006-03-22,5.34,5.58,5.37,5.9,7.24,7.66,11.07
2006-03-23,5.37,5.61,5.4,5.93,7.28,7.67,11.06
2006-03-24,5.31,5.55,5.34,5.88,7.25,7.66,11.03
2006-03-27,5.34,5.58,5.37,5.9,7.24,7.64,11.01
2006-03-28,5.41,5.65,5.44,5.98,7.28,7.63,10.98
2006-03-29,5.43,5.68,5.47,6.01,7.33,7.67,11.03
2006-03-30,5.47,5.72,5.51,6.05,7.32,7.7,11.06
2006-03-31,5.48,5.73,5.51,6.07,7.32,7.72,11.03
2006-04-03,5.5,5.75,5.53,6.08,7.3,7.73,10.92
2006-04-04,5.48,5.74,5.52,6.07,7.32,7.72,10.93
2006-04-05,5.45,5.71,5.48,6.04,7.32,7.7,10.89
2006-04-06,5.49,5.75,5.53,6.09,7.38,7.73,10.9
2006-04-07,5.55,5.81,5.58,6.15,7.39,7.73,10.89
2006-04-10,5.55,5.81,5.58,6.15,7.43,7.76,10.91
2006-04-11,5.52,5.79,5.56,6.12,7.41,7.75,10.88
2006-04-12,5.56,5.83,5.6,6.16,7.41,7.76,10.87
2006-04-13,5.61,5.87,5.65,6.21,7.45,7.79,10.9
2006-04-17,5.58,5.84,5.61,6.18,7.43,7.79,10.9
2006-04-18,5.54,5.8,5.57,6.14,7.42,7.78,10.86
2006-04-19,5.57,5.84,5.6,6.18,7.43,7.76,10.84
2006-04-20,5.58,5.85,5.61,6.18,7.43,7.75,10.79
2006-04-21,5.58,5.84,5.61,6.17,7.42,7.73,10.76
2006-04-24,5.55,5.81,5.59,6.14,7.42,7.72,10.74
2006-04-25,5.62,5.88,5.65,6.21,7.44,7.73,10.68
2006-04-26,5.66,5.91,5.69,6.24,7.49,7.76,10.64
2006-04-27,5.61,5.88,5.65,6.2,7.45,7.76,10.61
2006-04-28,5.58,5.85,5.62,6.17,7.43,7.73,10.56
2006-04-30,5.59,5.86,5.63,6.18,7.44,7.77,10.71
2006-05-01,5.64,5.91,5.68,6.23,7.46,7.76,10.66
2006-05-02,5.63,5.89,5.67,6.21,7.44,7.76,10.62
2006-05-03,5.66,5.92,5.69,6.23,7.46,7.76,10.59
2006-05-04,5.67,5.93,5.71,6.24,7.49,7.75,10.57
2006-05-05,5.64,5.89,5.67,6.21,7.48,7.74,10.54
2006-05-08,5.65,5.91,5.68,6.22,7.49,7.72,10.51
2006-05-09,5.66,5.91,5.69,6.22,7.47,7.72,10.49
2006-05-10,5.67,5.92,5.7,6.23,7.46,7.71,10.44
2006-05-11,5.68,5.94,5.71,6.25,7.47,7.7,10.43
2006-05-12,5.71,5.98,5.75,6.29,7.5,7.75,10.47
2006-05-15,5.68,5.94,5.71,6.26,7.49,7.76,10.49
2006-05-16,5.64,5.9,5.67,6.22,7.5,7.79,10.54
2006-05-17,5.69,5.96,5.73,6.28,7.57,7.87,10.65
2006-05-18,5.63,5.89,5.67,6.21,7.55,7.87,10.64
2006-05-19,5.63,5.88,5.67,6.2,7.54,7.84,10.6
2006-05-22,5.61,5.87,5.65,6.19,7.58,7.89,10.7
2006-05-23,5.64,5.9,5.68,6.22,7.59,7.9,10.69
2006-05-24,5.61,5.87,5.65,6.2,7.61,7.93,10.74
2006-05-25,5.64,5.91,5.69,6.24,7.6,7.92,10.71
2006-05-26,5.62,5.89,5.67,6.22,7.56,7.89,10.7
2006-05-29,5.62,5.89,5.67,6.22,7.56,7.88,10.7
2006-05-30,5.65,5.92,5.7,6.26,7.57,7.89,10.73
2006-05-31,5.7,5.97,5.75,6.33,7.64,7.94,10.77
2006-06-01,5.69,5.97,5.74,6.32,7.65,7.95,10.74
2006-06-02,5.58,5.85,5.62,6.21,7.6,7.94,10.72
2006-06-05,5.62,5.89,5.66,6.25,7.62,7.93,10.72
2006-06-06,5.61,5.88,5.66,6.25,7.65,7.97,10.79
2006-06-07,5.64,5.91,5.68,6.27,7.66,7.97,10.78
2006-06-08,5.62,5.88,5.66,6.25,7.67,7.99,10.83
2006-06-09,5.62,5.87,5.66,6.24,7.65,7.99,10.81
2006-06-12,5.63,5.88,5.67,6.25,7.63,7.99,10.84
2006-06-13,5.61,5.87,5.65,6.23,7.65,8.04,10.94
2006-06-14,5.7,5.96,5.75,6.33,7.74,8.13,11.08
2006-06-15,5.74,6.01,5.79,6.38,7.76,8.16,11.08
2006-06-16,5.76,6.04,5.82,6.4,7.77,8.14,11.05
2006-06-19,5.79,6.06,5.84,6.42,7.78,8.17,11.05
2006-06-20,5.8,6.07,5.86,6.44,7.82,8.2,11.12
2006-06-21,5.8,6.07,5.86,6.44,7.88,8.27,11.19
2006-06-22,5.84,6.12,5.91,6.49,7.9,8.29,11.2
2006-06-23,5.86,6.15,5.93,6.52,7.92,8.3,11.22
2006-06-26,5.88,6.16,5.94,6.54,7.96,8.33,11.25
2006-06-27,5.85,6.13,5.92,6.51,7.95,8.32,11.24
2006-06-28,5.89,6.17,5.95,6.55,7.96,8.33,11.26
2006-06-29,5.83,6.12,5.89,6.5,7.91,8.27,11.17
2006-06-30,5.78,6.07,5.83,6.44,7.81,8.28,11.52
2006-07-03,5.79,6.08,5.84,6.44,7.81,8.25,11.51
2006-07-04,5.79,6.08,5.84,6.44,7.81,8.25,11.51
2006-07-05,5.86,6.15,5.92,6.51,7.82,8.27,11.53
2006-07-06,5.82,6.11,5.88,6.48,7.82,8.27,11.52
2006-07-07,5.78,6.07,5.83,6.43,7.79,8.26,11.46
2006-07-10,5.77,6.07,5.83,6.42,7.76,8.24,11.43
2006-07-11,5.75,6.04,5.81,6.4,7.74,8.24,11.44
2006-07-12,5.75,6.04,5.81,6.4,7.75,8.25,11.43
2006-07-13,5.72,6.01,5.78,6.37,7.75,8.29,11.5
2006-07-14,5.7,6.0,5.76,6.37,7.79,8.32,11.53
2006-07-17,5.71,6.01,5.77,6.38,7.8,8.31,11.52
2006-07-18,5.77,6.07,5.83,6.44,7.81,8.32,11.52
2006-07-19,5.7,6.0,5.76,6.37,7.78,8.3,11.5
2006-07-20,5.67,5.96,5.72,6.33,7.75,8.27,11.47
2006-07-21,5.68,5.97,5.73,6.34,7.73,8.27,11.47
2006-07-24,5.68,5.97,5.74,6.34,7.74,8.27,11.49
2006-07-25,5.71,6.0,5.76,6.37,7.73,8.26,11.44
2006-07-26,5.67,5.96,5.73,6.33,7.69,8.24,11.37
2006-07-27,5.67,5.96,5.72,6.33,7.67,8.23,11.35
2006-07-28,5.62,5.91,5.67,6.27,7.64,8.23,11.36
2006-07-31,5.61,5.9,5.66,6.27,7.58,8.36,11.44
2006-08-01,5.6,5.89,5.65,6.26,7.55,8.35,11.43
2006-08-02,5.59,5.87,5.63,6.25,7.5,8.31,11.4
2006-08-03,5.59,5.87,5.63,6.24,7.49,8.31,11.39
2006-08-04,5.54,5.82,5.58,6.19,7.45,8.28,11.34
2006-08-07,5.56,5.84,5.6,6.21,7.46,8.28,11.37
2006-08-08,5.55,5.83,5.59,6.21,7.43,8.27,11.34
2006-08-09,5.55,5.84,5.6,6.22,7.43,8.28,11.37
2006-08-10,5.56,5.85,5.6,6.23,7.46,8.28,11.42
2006-08-11,5.61,5.89,5.65,6.27,7.47,8.29,11.46
2006-08-14,5.64,5.92,5.68,6.29,7.48,8.29,11.43
2006-08-15,5.57,5.85,5.61,6.22,7.44,8.26,11.41
2006-08-16,5.51,5.79,5.55,6.17,7.41,8.22,11.38
2006-08-17,5.51,5.79,5.55,6.17,7.39,8.18,11.34
2006-08-18,5.48,5.76,5.52,6.14,7.37,8.19,11.34
2006-08-21,5.46,5.75,5.51,6.12,7.39,8.2,11.34
2006-08-22,5.46,5.74,5.5,6.12,7.38,8.19,11.36
2006-08-23,5.47,5.75,5.51,6.13,7.39,8.19,11.36
2006-08-24,5.47,5.74,5.51,6.12,7.39,8.18,11.39
2006-08-25,5.45,5.73,5.49,6.11,7.37,8.19,11.4
2006-08-28,5.46,5.74,5.5,6.12,7.33,8.18,11.41
2006-08-29,5.45,5.73,5.49,6.11,7.32,8.18,11.4
2006-08-30,5.42,5.71,5.46,6.08,7.29,8.17,11.38
2006-08-31,5.39,5.67,5.44,6.06,7.31,8.21,11.36
2006-09-01,5.37,5.66,5.43,6.04,7.29,8.19,11.33
2006-09-04,5.38,5.66,5.43,6.04,7.29,8.2,11.34
2006-09-05,5.42,5.7,5.47,6.09,7.29,8.18,11.3
2006-09-06,5.44,5.72,5.49,6.11,7.27,8.18,11.31
2006-09-07,5.43,5.72,5.48,6.1,7.28,8.17,11.31
2006-09-08,5.4,5.69,5.45,6.07,7.27,8.16,11.28
2006-09-11,5.44,5.72,5.49,6.1,7.28,8.15,11.27
2006-09-12,5.41,5.69,5.46,6.08,7.26,8.13,11.26
2006-09-13,5.4,5.68,5.45,6.07,7.25,8.09,11.2
2006-09-14,5.43,5.71,5.48,6.09,7.25,8.08,11.19
2006-09-15,5.44,5.72,5.5,6.1,7.27,8.07,11.15
2006-09-18,5.46,5.73,5.51,6.11,7.29,8.08,11.17
2006-09-19,5.39,5.66,5.44,6.04,7.26,8.09,11.19
2006-09-20,5.38,5.65,5.43,6.04,7.25,8.07,11.18
2006-09-21,5.3,5.57,5.35,5.96,7.23,8.09,11.19
2006-09-22,5.26,5.53,5.3,5.92,7.23,8.09,11.22
2006-09-25,5.22,5.49,5.27,5.88,7.2,8.09,11.24
2006-09-26,5.25,5.52,5.3,5.91,7.18,8.06,11.23
2006-09-27,5.25,5.53,5.3,5.92,7.16,8.03,11.17
2006-09-28,5.28,5.55,5.33,5.95,7.16,8.03,11.17
2006-09-29,5.29,5.56,5.34,5.95,7.17,8.02,11.15
2006-09-30,5.28,5.57,5.34,5.96,7.05,8.09,11.23
2006-10-02,5.26,5.54,5.31,5.94,7.03,8.07,11.18
2006-10-03,5.26,5.54,5.31,5.94,7.02,8.06,11.15
2006-10-04,5.2,5.49,5.26,5.89,6.99,8.03,11.08
2006-10-05,5.25,5.53,5.3,5.93,7.0,8.01,11.05
2006-10-06,5.34,5.62,5.39,6.02,7.03,8.02,11.03
2006-10-09,5.34,5.62,5.39,6.02,7.03,8.02,11.04
2006-10-10,5.39,5.67,5.45,6.07,7.04,8.03,11.03
2006-10-11,5.43,5.71,5.49,6.11,7.05,8.05,11.01
2006-10-12,5.42,5.7,5.47,6.1,7.05,8.02,10.96
2006-10-13,5.45,5.73,5.5,6.12,7.04,8.01,10.97
2006-10-16,5.43,5.71,5.48,6.1,7.03,7.99,10.84
2006-10-17,5.42,5.69,5.47,6.08,7.03,7.99,10.88
2006-10-18,5.41,5.68,5.46,6.07,7.01,7.98,10.84
2006-10-19,5.43,5.7,5.48,6.09,7.01,7.98,10.85
2006-10-20,5.43,5.7,5.48,6.08,7.02,7.99,10.86
2006-10-23,5.47,5.74,5.52,6.12,7.03,8.0,10.85
2006-10-24,5.48,5.74,5.52,6.12,7.03,8.0,10.88
2006-10-25,5.43,5.69,5.48,6.08,7.02,8.0,10.87
2006-10-26,5.37,5.63,5.42,6.02,6.98,7.97,10.83
2006-10-27,5.33,5.59,5.37,5.98,6.95,7.94,10.78
2006-10-30,5.33,5.58,5.37,5.97,6.93,7.93,10.77
2006-10-31,5.26,5.52,5.31,5.91,6.93,7.93,10.7
2006-11-01,5.21,5.47,5.26,5.85,6.88,7.88,10.65
2006-11-02,5.24,5.5,5.29,5.88,6.87,7.86,10.63
2006-11-03,5.36,5.62,5.41,5.99,6.89,7.86,10.59
2006-11-06,5.36,5.61,5.4,5.98,6.9,7.86,10.6
2006-11-07,5.31,5.56,5.36,5.93,6.86,7.83,10.55
2006-11-08,5.28,5.53,5.33,5.9,6.84,7.81,10.55
2006-11-09,5.28,5.53,5.33,5.9,6.81,7.79,10.49
2006-11-10,5.25,5.5,5.3,5.86,6.8,7.77,10.5
2006-11-13,5.27,5.51,5.31,5.87,6.8,7.76,10.49
2006-11-14,5.24,5.48,5.28,5.84,6.77,7.74,10.45
2006-11-15,5.29,5.53,5.34,5.9,6.77,7.7,10.4
2006-11-16,5.33,5.57,5.38,5.93,6.76,7.69,10.39
2006-11-17,5.27,5.51,5.32,5.88,6.75,7.69,10.4
2006-11-20,5.26,5.5,5.31,5.87,6.75,7.7,10.41
2006-11-21,5.25,5.49,5.29,5.85,6.77,7.75,10.46
2006-11-22,5.24,5.48,5.28,5.84,6.77,7.76,10.48
2006-11-23,5.24,5.48,5.28,5.84,6.77,7.76,10.47
2006-11-24,5.22,5.46,5.26,5.82,6.77,7.75,10.48
2006-11-27,5.21,5.45,5.26,5.81,6.77,7.75,10.49
2006-11-28,5.18,5.42,5.22,5.79,6.77,7.77,10.55
2006-11-29,5.19,5.43,5.23,5.8,6.73,7.71,10.44
